id_obat,nama_obat,nama_obat_internasional,kelas_terapi,sub_kelas_terapi,sub_sub_kelas_terapi,sub_sub_sub_kelas_terapi,sediaan,kekuatan,satuan,fpktp,fpktl,pp,prb,oen,program,kanker,komposisi,restriksi_kelas_terapi,restriksi_sub_kelas_terapi,restriksi_sub_sub_kelas_terapi,restriksi_sub_sub_sub_kelas_terapi,restriksi_obat,restriksi_sediaan,peresepan_maksimal
2330,kombinasi KDT/FDC mengandung salmeterol dan flutikason propionat,fixed dose combination (FDC)contains ipratropium bromide and salbutamol,OBAT untuk SALURAN NAPAS,OBAT untuk PENYAKIT PARU OBSTRUKSI KRONIS,,,SERBUK INHALASI,50;500,MICROGRAM,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,"kombinasi KDT/FDC mengandung salmeterol 50 mcg
flutikason propionat 500 mcg",,,,,,,1 diskus atau 60 kapsul per bulan.
2331,kombinasi KDT/FDC mengandung sefoperazon dan sulbaktam,Fixed Dose Combination (FDC) contains cefoperazone and sulbactam,ANTIINFEKSI,ANTIBAKTERI,Beta laktam,,SERBUK INJEKSI,1,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,"kombinasi KDT/FDC mengandung: 
a. sefoperazon 500 mg
b. sulbaktam 500 mg",,,,,"Diberikan atas persetujuan dokter yang memiliki kompetensi di bidang ilmu penyakit tropik dan/atau infeksi atau DPJP yang ditunjuk oleh KFT/KPRA untuk:
a) Antibiotik kategori Watch.
b) Ketika antibiotik kategori Access tidak efektif.
c) Infeksi berat yang tidak bisa diatasi dengan sefoperazon tunggal.",,10 hari.
4855,kombinasi KDT/FDC mengandung sofosbuvir dan daklatasvir,Fixed Dose Combination (FDC) contains  sofosbuvir and daclatasvir,ANTIINFEKSI,ANTIVIRUS,Antihepatitis,,TABLET,400;60,MILIGRAM,Tidak,Ya,Tidak,Tidak,Ya,Ya,Tidak,"kombinasi KDT/FDC (LPV/r) mengandung:
sofosbuvir 400 mg
daklatasvir 60 mg",,,,,"Catatan: Disediakan oleh Program Kemenkes

a) Dapat diberikan untuk hepatitis C.
b) Diberikan oleh dokter yang memiliki kompetensi di bidang ilmu gastroentero-hepatologi atau penyakit dalam.
c) Dapat diberikan tanpa melakukan pemeriksaan genotipe, sesuai dengan SK Penetapan Rumah Sakit Layanan Hepatitis C dari Kementerian Kesehatan.",,"12 minggu untuk pasien non sirosis atau
24 minggu untuk pasien dengan sirosis."
4856,kombinasi KDT/FDC mengandung sofosbuvir dan velpatasvir,Fixed Dose Combination (FDC) contains  sofosbuvir and velpatasvir,ANTIINFEKSI,ANTIVIRUS,Antihepatitis,,TABLET SALUT SELAPUT,400;100,MILIGRAM,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,"kombinasi KDT/FDC (LPV/r) mengandung:
sofosbuvir 400 mg
velpatasvir 100 mg",,,,,"a) Hanya untuk pasien Hepatitis C kronik dewasa yang diagnosisnya ditegakkan berbasis pemeriksaan serologi (anti-HCV positif) dan viral load.
b) Diberikan oleh dokter yang memiliki kompetensi di bidang ilmu gastroentero-hepatologi atau penyakit dalam.
c) Diberikan tanpa melakukan pemeriksaan genotipe.
d) Tidak dapat digunakan untuk pasien HIV yang sedang pengobatan efavirenz atau nevirapin.",,1 tab/ hari dievaluasi setiap 28 hari selama 12 mingggu.
2332,kombinasi KDT/FDC mengandung tenofovir disoproksil fumarat dan emtrisitabin,fixed dose combination (FDC) contains tenofovir disoproxil fumarate and emtricitabine,ANTIINFEKSI,ANTIVIRUS,Antiretroviral,Nucleoside Reverse Transcriptase Inhibitor (NRTI),TABLET,300;200,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,"kombinasi KDT/FDC mengandung:
a. tenofovir disoproksil fumarat 300 mg
b. emtrisitabin 200 mg",,,,Catatan: Disediakan oleh Program Kemenkes,"a) Sebagai profilaksis pra-pajanan (PrEP) oral untuk orang berisiko tinggi Terinfeksi HIV.
b) Dapat diberikan oleh FPKTP yang memiliki kemampuan pengobatan antiretroviral dengan persyaratan memiliki SK Penunjukan sebagai unit pelayanan yang berhak memberikan obat ARV dari Dinas Kesehatan setempat dan sudah mendapatkan pelatihan PrEP.",,
4874,kombinasi KDT/FDC mengandung tenofovir disoproksil fumarat dan lamivudin,fixed dose combination (FDC) contains tenofovir disoproxil fumarate and lamivudine,ANTIINFEKSI,ANTIVIRUS,Antiretroviral,Nucleoside Reverse Transcriptase Inhibitor (NRTI),TABLET,300;300,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,"kombinasi KDT/FDC mengandung:
a. tenofovir disoproksil fumarat 300 mg
b. lamivudin 300 mg",,,,Catatan: Disediakan oleh Program Kemenkes,"a) Sebagai profilaksis pra-pajanan (PrEP) oral untuk orang berisiko tinggi Terinfeksi HIV.
b) Dapat diberikan oleh FPKTP yang memiliki kemampuan pengobatan antiretroviral dengan persyaratan memiliki SK Penunjukan sebagai unit pelayanan yang berhak memberikan obat ARV dari Dinas Kesehatan setempat dan sudah mendapatkan pelatihan PrEP.",,
2333,"kombinasi KDT/FDC mengandung tenofovir disoproksil fumarat, lamivudin dan dolutegravir","fixed dose combination (FDC) contains tenofovir disoproxil fumarate, lamivudine, and dolutegravir",ANTIINFEKSI,ANTIVIRUS,Antiretroviral,Nucleoside Reverse Transcriptase Inhibitor (NRTI)+Integrase Inhibitor,TABLET,300;300;50,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,"kombinasi KDT/FDC (LPV/r) mengandung:
tenofovir disoproksil 300 mg
lamivudin 300 mg
dolutegravir 50 mg",,,,,"Catatan: Disediakan oleh Program Kemenkes

Dapat diberikan oleh FPKTP yang memiliki kemampuan pengobatan antiretroviral dengan persyaratan memiliki SK Penunjukan sebagai unit pelayanan yang berhak memberikan obat ARV dari Dinas Kesehatan setempat.",,
2334,"kombinasi KDT/FDC mengandung tenofovir disoproksil fumarat, lamivudin dan efavirenz","fixed dose combination (FDC) contains tenofovir disoproxil fumarate, lamivudine, and efavirenz",ANTIINFEKSI,ANTIVIRUS,Antiretroviral,Nucleoside Reverse Transcriptase Inhibitor (NRTI)+Non-Nucleoside Reverse Transcriptase Inhibitor (NNRTI),TABLET,300;300;600,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,"kombinasi KDT/FDC mengandung: 
a. tenofovir disoproksil fumarat 300 mg
b.lamivudin 300 mg
c. efavirenz 600 mg",,,,Catatan: Disediakan oleh Program Kemenkes,Dapat diberikan oleh FPKTP yang memiliki kemampuan pengobatan antiretroviral dengan persyaratan memiliki SK Penunjukan sebagai unit pelayanan yang berhak memberikan obat ARV dari Dinas Kesehatan setempat.,,
2335,kombinasi KDT/FDC mengandung tiotropium dan olodaterol,fixed dose combination (FDC) contains tiotropium and olodaterol,OBAT untuk SALURAN NAPAS,OBAT untuk PENYAKIT PARU OBSTRUKSI KRONIS,,,CAIRAN INHALASI,"2,5;2,5",MICROGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,"kombinasi KDT/FDC mengandung tiotropium 2,5 mcg
olodaterol 2,5 mcg",,,,,Obat lini kedua untuk PPOK berat yang tidak respons lagi dengan LABA atau LAMA atau LABACs.,,"1 cartridge/bulan, 1 alat respimat/6 bulan."
2335,kombinasi KDT/FDC mengandung tiotropium dan olodaterol,fixed dose combination (FDC) contains tiotropium and olodaterol,OBAT untuk SALURAN NAPAS,OBAT untuk PENYAKIT PARU OBSTRUKSI KRONIS,,,"CAIRAN INHALASI, REFILL","2,5;2,5",MICROGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,"kombinasi KDT/FDC mengandung tiotropium 2,5 mcg
olodaterol 2,5 mcg",,,,,Obat lini kedua untuk PPOK berat yang tidak respons lagi dengan LABA atau LAMA atau LABACs.,,1 cartridge /bulan.
2336,kombinasi KDT/FDC mengandung zidovudin dan lamivudin,fixed dose combination (FDC) contains zidovudine and lamivudine,ANTIINFEKSI,ANTIVIRUS,Antiretroviral,Nucleoside Reverse Transcriptase Inhibitor (NRTI),TABLET,300;150,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,"kombinasi KDT/FDC mengandung:
a. zidovudin 300 mg
b. lamivudin 150 mg",,,,Catatan: Disediakan oleh Program Kemenkes,Dapat diberikan oleh FPKTP yang memiliki kemampuan pengobatan antiretroviral dengan persyaratan memiliki SK Penunjukan sebagai unit pelayanan yang berhak memberikan obat ARV dari Dinas Kesehatan setempat.,,
2336,kombinasi KDT/FDC mengandung zidovudin dan lamivudin,fixed dose combination (FDC) contains zidovudine and lamivudine,ANTIINFEKSI,ANTIVIRUS,Antiretroviral,Nucleoside Reverse Transcriptase Inhibitor (NRTI),TABLET DISPERSIBLE,60;30,MILIGRAM,Ya,Ya,Tidak,Tidak,Tidak,Ya,Tidak,"kombinasi KDT/FDC mengandung:
a. zidovudin 60 mg
b. lamivudin 30 mg",,,,Catatan: Disediakan oleh Program Kemenkes,"a) Dapat digunakan untuk pengobatan HIV pada anak.
b) Dapat diberikan oleh FPKTP yang memiliki kemampuan pengobatan antiretroviral dengan persyaratan memiliki SK Penunjukan sebagai unit pelayanan yang berhak memberikan obat ARV dari Dinas Kesehatan setempat.",,
2337,"kombinasi KDT/FDC, setiap dosis mengandung budesonid dan formoterol","fixed dose combination (FDC), each dose contains budesonide and formoterol",OBAT untuk SALURAN NAPAS,ANTIASMA,,,INHALASI,"160;4,5",MICROGRAM,Tidak,Ya,Tidak,Ya,Ya,Tidak,Tidak,"kombinasi KDT/FDC mengandung budesonid 160 mcg
formoterol 4,5 mcg",,,,,"a) Untuk terapi rumatan pada pasien asma.
b) Untuk terapi pelega pada asma dari intermiten sampai persisten ringan-berat.
c) Untuk terapi rumatan pada pasien PPOK.
d) Tidak diindikasikan untuk bronkospasme akut.",,"- Asma intermiten: 1 tbg/bulan.
- Asma persisten ringan: 2 tbg/bulan.
- Asma persisten sedang-berat: 3âˆ’4 tbg/bulan.
- PPOK: 2 tbg/bulan."
2337,"kombinasi KDT/FDC, setiap dosis mengandung budesonid dan formoterol","fixed dose combination (FDC), each dose contains budesonide and formoterol",OBAT untuk SALURAN NAPAS,ANTIASMA,,,INHALASI,"80;4,5",MICROGRAM,Tidak,Ya,Tidak,Ya,Ya,Tidak,Tidak,"kombinasi KDT/FDC mengandung budesonid 80 mcg
formoterol 4,5 mcg",,,,,"a) Untuk terapi rumatan pada pasien asma.
b) Untuk terapi pelega pada asma persisten ringan-berat.
c) Tidak diindikasikan untuk bronkospasme akut.",,"Asma persisten ringan-sedang: 3 tbg/bulan.
Asma persisten berat: 4 tbg/bulan."
2338,"kombinasi KDT/FDC, setiap mL mengandung brinzolamid dan timolol","fixed dose combination (FDC), each mL contains brinzolamide and timolol",OBAT untuk MATA,MIOTIK dan ANTIGLAUKOMA,,,TETES MATA,"1;0,5",PERSEN,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,"kombinasi KDT/FDC mengandung brinzolamid 1 %
timolol 0,5 %",,,,,,,1 btl/bulan.
2339,"kombinasi KDT/FDC, setiap mL mengandung latanoprost dan timolol","fixed dose combination (FDC), each mL contains latanoprost and timolol",OBAT untuk MATA,MIOTIK dan ANTIGLAUKOMA,,,TETES MATA,"0,05;5",MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,"kombinasi KDT/FDC mengandung latanoprost 0,05 mg timolol 5 mg",,,,,Hanya untuk pasien glaukoma.,,1 btl/bulan.
2340,"kombinasi KDT/FDC, setiap mL mengandung natrium klorida dan kalium klorida",fixed dose combination (FDC) contains sodium chloride and pottasium chloride,OBAT untuk MATA,LAIN - LAIN,,,TETES MATA,"4,40;0,80",MILIGRAM,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,"kombinasi KDT/FDC mengandung natrium klorida 4,40 mg
kalium klorida 0,80 mg",,,,,,,1 btl/bulan.
2341,"kombinasi KDT/FDC, setiap mL mengandung travoprost dan timolol","fixed dose combination (FDC), each mL contains travoprost and timolol",OBAT untuk MATA,MIOTIK dan ANTIGLAUKOMA,,,TETES MATA,"0,004;0,50",PERSEN,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,"kombinasi KDT/FDC mengandung travoprost 0,004 %
timolol 0,50 %",,,,,Digunakan pada pasien glaukoma sudut terbuka atau hipertensi okular dewasa dengan penurunan tekanan intraokular yang tidak cukup responsif dengan beta bloker topikal atau analog prostaglandin.,,1 btl/bulan.
2378,"kombinasi lidokain, medicinal creosote phenol, eugenol, dan benzil alkohol","combination of lidocaine, medicinal creosote phenol, eugenol, and benzyl alcohol",OBAT dan BAHAN untuk GIGI,ANTISEPTIK dan BAHAN untuk PERAWATAN SALURAN AKAR GIGI,,,CAIRAN,,N/A,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,"lidokain
medicinal creosote phenol
eugenol
benzil alkohol",,,,,,,
2499,kombinasi triamsinolon asetonid dan dimetil-klortetrasiklin,combination of triamcinolone acetonide and dimethyl-chlortetracycline,OBAT dan BAHAN untuk GIGI,PREPARAT LAINNYA,,,PASTA,,N/A,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
4830,Kombipak kusta tipe multibasiler (MB) untuk anak,combipack of leprosy type multibasiler (MB) for children,ANTIINFEKSI,ANTIINFEKSI KHUSUS,Antilepra,,N/A,,N/A,Ya,Ya,Tidak,Tidak,Tidak,Ya,Tidak,"rifampisin tab 300 mg (1 tab)
rifampisin tab 150 mg (1 tab)
dapson tab 50 mg (28 tab)
klofazimin tab 50 mg (16 tab)",,,,,"Catatan: Disediakan oleh Program Kemenkes.

a) Hanya diberikan pada penderita kusta tipe MB anak usia 10 -15 tahun.
b) Dosis 1 blister untuk 28 hari selama 12 bulan.
c) Dosis bulanan (hari pertama) rifampisin 450 mg, dapson 50 mg, dan klofazimin 150 mg.
d) Dosis harian (hari ke-2 hingga ke-28), dapson 50 mg per hari dan klofazimin 50 mg setiap 2 hari.",,
4829,Kombipak kusta tipe multibasiler (MB) untuk dewasa,Combipack of leprosy type multibasiler (MB) for adult,ANTIINFEKSI,ANTIINFEKSI KHUSUS,Antilepra,,N/A,,N/A,Ya,Ya,Tidak,Tidak,Tidak,Ya,Tidak,"rifampisin tab 300 mg (2 tab)
dapson tab 100 mg (28 tab)
klofazimin tab 50 mg (27 tab)
klofazimin tab 100 mg (3 tab)",,,,,"Catatan: Disediakan oleh Program Kemenkes.

a) Hanya diberikan pada penderita kusta tipe MB dewasa usia â‰¥ 15 tahun.
b) Dosis 1 blister untuk 1 bulan (28 hari) selama 12 bulan.
c) Dosis bulanan (hari pertama) rifampisin 600 mg, dapson 100 mg, dan klofazimin 300 mg.
d) Dosis harian (hari ke-2 hingga ke-28) dapson 100 mg per hari dan klofazimin 50 mg per hari.",,
4827,Kombipak kusta tipe pausibasiler (PB) untuk anak,combipack of leprosy type pausibasiler (PB) for children,ANTIINFEKSI,ANTIINFEKSI KHUSUS,Antilepra,,N/A,,N/A,Ya,Ya,Tidak,Tidak,Tidak,Ya,Tidak,"rifampisin tab 300 mg (1 tab)
rifampisin tab 150 mg (1 tab)
dapson tab 50 mg (28 tab)",,,,,"Catatan: Disediakan oleh Program Kemenkes.

a) Hanya diberikan pada penderita kusta tipe PB Anak usia 10 -15 tahun. Dosis 1 blister untuk 28 hari selama 6 bulan.
b) Dosis bulanan (hari pertama) rifampisin 450 mg dan dapson 50 mg.
c) Dosis harian (hari ke-2 hingga ke-28) dapson 50 mg per hari.",,
4826,Kombipak kusta tipe pausibasiler (PB) untuk dewasa,Combipack of leprosy type pausibasiler (PB) for adult,ANTIINFEKSI,ANTIINFEKSI KHUSUS,Antilepra,,N/A,,N/A,Ya,Ya,Tidak,Tidak,Tidak,Ya,Tidak,"rifampisin tab 300 mg (2 tab)
dapson tab 100 mg (28 tab)",,,,,"Catatan: Disediakan oleh Program Kemenkes.

a) Hanya diberikan pada penderita kusta tipe PB dewasa usia â‰¥ 15 tahun.
b) Dosis 1 bister untuk 28 hari selama 6 bulan.
c) Dosis bulanan (hari pertama) rifampisin 600 mg dan dapson 100 mg.
d) Dosis harian (hari ke-2 hingga ke-28) dapson 100 mg per hari.",,
4852,Kombipak/paket azitromisin dan sefiksim,combipack/package of azithromycin and cefixime,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,LAIN - LAIN,N/A,,N/A,Ya,Ya,Tidak,Tidak,Tidak,Ya,Tidak,"azitromisin tab 500 mg (2 tab)
sefiksim tab 200 mg (2 tab)",,,,,"Catatan: Disediakan oleh Program Kemenkes.

Digunakan untuk pasien infeksi menular seksual jenis gonorrhoe, klamidia, urethritis, servisitis.",,
2516,komposit resin,resin composite,OBAT dan BAHAN untuk GIGI,BAHAN TUMPAT,,,PASTA AKTIVASI SINAR,,N/A,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
2529,kotrimoksazol,cotrimoxazole,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Sulfametoksazol-Trimetoprim,SUSPENSI,200/40,MILIGRAM / 10 MILILITER,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,5 hari.
2530,kotrimoksazol (dewasa),cotrimoxazole (adult),ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Sulfametoksazol-Trimetoprim,TABLET,400/80,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,4 tab/hari selama 10 hari kecuali pada immunocompromised selama 21 hari.
2531,kotrimoksazol forte (dewasa),cotrimoxazole forte (adult),ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Sulfametoksazol-Trimetoprim,TABLET,800/160,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,"- Profilaksis pada pasien HIV:
1 tab/hari sampai CD4 > 200 sel/mikroliter.
- Infeksi yang sensitif terhadap kotrimoksazol:
2 tab/hari selama 10 hari.
- PCP:
3-6 tab/hari selama 21âˆ’28 hari."
2550,kuinin,quinine,ANTIINFEKSI,ANTIPROTOZOA,Antimalaria,,INJEKSI,25,PERSEN,Tidak,Ya,Tidak,Tidak,Ya,Ya,Tidak,,,,"Catatan: Disediakan oleh Program 
Kemenkes.",,,"Hanya digunakan untuk 
malaria dengan komplikasi/malaria berat.",
2550,kuinin,quinine,ANTIINFEKSI,ANTIPROTOZOA,Antimalaria,,TABLET,200,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,,,,"Catatan: Disediakan oleh Program 
Kemenkes.",,,"Untuk terapi lini kedua pada 
malaria.",
2561,laktulosa,lactulose,OBAT untuk SALURAN CERNA,KATARTIK,,,SIRUP,3335,GRAM / 5 MILILITER,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
2563,lamivudin,lamivudine,ANTIINFEKSI,ANTIVIRUS,Antihepatitis,,TABLET,100,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,"Diberikan oleh dokter yang memiliki kompetensi di bidang ilmu gastroentero-hepatologi, atau gastroentero-hepatologi anak, atau penyakit dalam dengan melampirkan:
a) Hasil pemeriksaan HBeAg.
b) Pemeriksaan ALT meningkat 2x di atas batas atas normal dalam 3 bulan, atau 
c) Histologi/transient elastography atau AST Platelet Ratio Index (APRI) sesuai minimal dengan F2.
d) Pengobatan dihentikan apabila terjadi serokonversi HBsAg.
e) Apabila HBV DNA setelah 6 bulan masih positif harus ditambahkan atau digantikan obat lain.",,
2563,lamivudin,lamivudine,ANTIINFEKSI,ANTIVIRUS,Antiretroviral,Nucleoside Reverse Transcriptase Inhibitor (NRTI),TABLET,150,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,,,,,Catatan: Disediakan oleh Program Kemenkes,t diberikan oleh FPKTP yang memiliki kemampuan pengobatan antiretroviral dengan persyaratan memiliki SK Penunjukan sebagai unit pelayanan yang berhak memberikan obat ARV dari Dinas Kesehatan setempat.,,
2570,lamotrigin,lamotrigine,ANTIEPILEPSI - ANTIKONVULSI,,,,TABLET,100,MILIGRAM,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,Tidak digunakan sebagai lini pertama untuk epilepsi.,,120 tab/bulan.
2570,lamotrigin,lamotrigine,ANTIEPILEPSI - ANTIKONVULSI,,,,TABLET,50,MILIGRAM,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,Tidak digunakan sebagai lini pertama untuk epilepsi.,,400 mg/hari.
2570,lamotrigin,lamotrigine,ANTIEPILEPSI - ANTIKONVULSI,,,,TABLET DISPERSIBLE,25,MILIGRAM,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,Tidak digunakan sebagai lini pertama untuk epilepsi.,,30 tab/bulan (hanya untuk titrasi dosis).
2577,lansoprazol,lansoprazole,OBAT untuk SALURAN CERNA,ANTASIDA dan ANTIULKUS,,,KAPSUL,30,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,"a) Untuk terapi jangka pendek pada kasus tukak lambung, tukak duodenum dan refluks esofagitis.
b) Diberikan 1 jam sebelum makan.",30 kaps/bulan.
2577,lansoprazol,lansoprazole,OBAT untuk SALURAN CERNA,ANTASIDA dan ANTIULKUS,,,SERBUK INJEKSI,30,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,Untuk pasien IGD atau rawat inap dengan riwayat perdarahan saluran cerna.,1âˆ’3 amp/hari maks 3 hari.
2584,lapatinib,lapatinib,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Penghambat Protein Kinase,,TABLET,250,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,,,,,,"Diberikan kombinasi dengan letrozol untuk kanker payudara metastatik dengan HER2 IHK positif 3 (+++) atau HER2 IHK positif 2 (++) dengan konfirmasi FISH atau CISH positif, pada post menopause dengan reseptor hormon positif (ER/PR positif) dan memerlukan terapi hormon.",,"Untuk HER2 positif+hormon ER dan/atau PR positif dan post menopause pemberian bersama letrozol, dosis 1.500 mg/hari (6 tab/hari)."
2587,larutan kardioplegia,cardioplegia solutions,LAIN - LAIN,,,,INJEKSI,,N/A,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
2588,larutan Mengandung Asam Amino,solutions containing amino acids,"LARUTAN ELEKTROLIT, NUTRISI, dan LAIN - LAIN",PARENTERAL,,,N/A,,N/A,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
2589,Larutan Mengandung Asam Amino+ Elektrolit+Karbohidrat+Lipid,solutions containing amino acid + electrolyte + carbohydrate + lipid,"LARUTAN ELEKTROLIT, NUTRISI, dan LAIN - LAIN",PARENTERAL,,,N/A,,N/A,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,"Hanya digunakan untuk pasien dengan Total Parenteral Nutrition
(TPN).",
2590,Larutan Mengandung Elektrolit,solutions containing electrolyte,"LARUTAN ELEKTROLIT, NUTRISI, dan LAIN - LAIN",PARENTERAL,,,N/A,,N/A,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,larutan elektrolit pekat,,,,,,,
2590,Larutan Mengandung Elektrolit,solutions containing electrolyte,"LARUTAN ELEKTROLIT, NUTRISI, dan LAIN - LAIN",PARENTERAL,,,N/A,,N/A,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,larutan garam fisiologis,,,,,,,
2591,Larutan Mengandung Fosfat dengan/tanpa vitamin yang larut dalam air,solutions containing phosphates with/without water-soluble vitamins,"LARUTAN ELEKTROLIT, NUTRISI, dan LAIN - LAIN",PARENTERAL,,,N/A,,N/A,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,"Digunakan pada pasien dengan hipofosfatemia yang tidak bisa diatasi dengan pemberian per oral, termasuk neonatus.",
2592,Larutan Mengandung Karbohidrat,solutions containing carbohydrate,"LARUTAN ELEKTROLIT, NUTRISI, dan LAIN - LAIN",PARENTERAL,,,N/A,,N/A,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
2593,Larutan Mengandung Karbohidrat+Elektrolit,solutions containing carbohydrate + electrolyte,"LARUTAN ELEKTROLIT, NUTRISI, dan LAIN - LAIN",PARENTERAL,,,N/A,,N/A,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
2594,Larutan Mengandung Lipid,solutions containing lipid,"LARUTAN ELEKTROLIT, NUTRISI, dan LAIN - LAIN",PARENTERAL,,,N/A,,N/A,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
2595,"Larutan Mengandung Vitamin yang larut dalam lemak (Vitamin A, D, E, K)","solution contains fat-soluble vitamins (vitamins A, D, E, K)","LARUTAN ELEKTROLIT, NUTRISI, dan LAIN - LAIN",PARENTERAL,,,N/A,,N/A,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
2602,latanoprost,latanoprost,OBAT untuk MATA,MIOTIK dan ANTIGLAUKOMA,,,TETES MATA,"0,005",PERSEN,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,Hanya untuk pasien glaukoma yang tidak memberikan respons pada timolol.,,1 btl/bulan.
2606,leflunomid,leflunomide,ANTINEOPLASTIK dan IMUNOMODULATOR,IMUNOSUPRESAN,,,TABLET SALUT SELAPUT,20,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,"a) Untuk pasien RA (Rheumatoid Arthritis) atau artritis psoriatik yang gagal atau intoleran dengan metotreksat sebagai pilihan pertama. Obat ini tidak untuk initial treatment.
b) Diresepkan oleh dokter yang memiliki kompetensi di bidang ilmu reumatologi atau penyakit dalam.",,30 tab/bulan.
2609,lenalidomid,lenalidomide,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Antineoplastik Lain,,KAPSUL,10,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,,,,,,"a) Digunakan bersama dengan deksametason untuk Multiple Myeloma pada pasien yang belum pernah mendapat terapi dan tidak memenuhi syarat untuk transplantasi.
b) Digunakan bersama dengan melfalan dan prednison untuk Multiple Myeloma pada pasien â‰¥ 65 tahun yang belum pernah mendapat terapi dan tidak memenuhi syarat untuk transplantasi.
c) Digunakan bersama dengan deksametason untuk Multiple Myeloma pada pasien yang relapse atau mengalami progressive disease setelah mendapat terapi utama.
d) Digunakan sebagai monoterapi pada pasien dewasa dengan anemia yang bergantung pada transfusi darah karena Myelodysplastic syndrome (MDS) dengan kelompok risiko rendah atau intermediate-1, dimana MDS tersebut terkait dengan adanya kelainan sitogenetik delesi 5q serta tidak ada pilihan terapi yang lain.
e) Sangat diperlukan kehati-hatian terhadap risiko terjadinya trombosis.",,Maks 20 mg/hari.
